x,y,theta,v,kappa
10.9988301933384,7.4786917519546,-0.110332417455172,4,-0.293857831042495
11.0626967603726,7.47100206857379,-0.129359359639978,4,-0.297656223232521
11.1261265910811,7.46213262735975,-0.148538325015208,4,-0.301195967842736
11.1891171813627,7.45208482890006,-0.167856540809481,4,-0.304460251528862
11.2516660444569,7.44086025985858,-0.18730068653638,4,-0.307433352407341
11.3137707110416,7.42846069272488,-0.206856942453691,4,-0.310100824427004
11.3754287293308,7.41488808553435,-0.226511043371459,4,-0.31244967144813
11.4366376651717,7.40014458155901,-0.246248337355658,4,-0.314468507327858
11.4973951021402,7.38423250896904,-0.266053848777177,4,-0.316147698493777
11.5576986416368,7.36715438046516,-0.285912345067093,4,-0.317479485789511
11.617545902981,7.34891289288185,-0.305808406461742,4,-0.318458082790856
11.6769345235054,7.32951092676145,-0.325726497957377,4,-0.319079748306787
11.7358621586488,7.30895154589933,-0.345651042646554,4,-0.319342831379214
11.7943264820493,7.28723799686006,-0.365566495578206,4,-0.319247787757321
11.8523251856354,7.26437370846473,-0.385457417271973,4,-0.318797167521744
11.9098559797175,7.24036229124955,-0.405308546024931,4,-0.31799557424398
11.9669165930786,7.21520753689565,-0.425104868175267,4,-0.316849596759704
12.0235047730632,7.18891341763032,-0.444831685531717,4,-0.315367715285008
12.0796182856668,7.16148408559982,-0.464474679238208,4,-0.313560184187703
12.1352549156242,7.13292387221365,-0.484019969417989,4,-0.311438894221785
12.1904124664964,7.10323728746058,-0.503454170028247,4,-0.309017217426167
12.2450887607578,7.07242901919648,-0.522764438451843,4,-0.306309838168634
12.2992816398818,7.04050393240406,-0.541938519454451,4,-0.303332573978113
12.3529889644264,7.00746706842459,-0.560964783240044,4,-0.300102189853392
12.4062086141184,6.97332364416189,-0.579832257442293,4,-0.296636209670587
12.4589384879372,6.93807905125844,-0.598530652991403,4,-0.292952728145029
12.5111765041976,6.90173885524403,-0.617050383892614,4,-0.289070226549849
12.5629206006321,6.86430879465688,-0.635382581041947,4,-0.285007395069555
12.6141687344725,6.82579478013747,-0.653519100285225,4,-0.280782964290081
12.6649188825302,6.78620289349515,-0.671452524996411,4,-0.276415547915194
12.7151690412762,6.74553938674778,-0.689176163510315,4,-0.271923498370336
12.7649172269204,6.70381068113448,-0.70668404179222,4,-0.267324776525071
12.8141614754894,6.66102336610158,-0.723970891762885,4,-0.262636836348683
12.8628998429048,6.61718419826215,-0.741032135722216,4,-0.257876524921926
